1.879609680175781250e+01 9.934295654296875000e+00 1.982850395143032074e-02 1.449673056602478027e+00 -2.420726060867309570e+00 1.374905014038085938e+01 1.649435615539550781e+01 -1.233358502388000488e+00 -1.884981346130371094e+01 2.894847106933593750e+01 1.310888305306434631e-02 1.051209494471549988e-02 3.856462538242340088e-01 2.517126274108886719e+01 -5.985201597213745117e-01 1.278811550140380859e+01
-2.461092710494995117e+00 5.914100632071495056e-02 -3.603165596723556519e-02 -5.015133619308471680e-01 -9.982749819755554199e-01 -2.641903050243854523e-02 1.979490995407104492e+00 -7.810004055500030518e-02 -2.307770103216171265e-01 9.646651744842529297e-01 -2.428159303963184357e-02 2.176562324166297913e-02 -2.068139612674713135e-02 -1.497344374656677246e+00 2.824705600738525391e+00 -5.874332785606384277e-01
2.717418861389160156e+01 1.520932865142822266e+01 -1.457809749990701675e-02 1.741938710212707520e+00 -9.756782650947570801e-01 1.383724403381347656e+01 7.438193321228027344e+00 -1.126652121543884277e+00 2.221288490295410156e+01 2.011422348022460938e+01 -1.924480311572551727e-02 1.330832093954086304e-01 -1.116098284721374512e+00 2.153748703002929688e+01 -1.021662044525146484e+01 -2.052251243591308594e+01
-2.946111746132373810e-02 -3.127375990152359009e-02 -4.103468731045722961e-02 -3.129500523209571838e-02 -1.088418066501617432e-03 -1.763745956122875214e-02 -4.355401918292045593e-02 -1.094365585595369339e-02 -4.015890415757894516e-03 -2.032693289220333099e-02 -3.010863065719604492e-02 -4.907787218689918518e-02 1.114748138934373856e-02 -4.899724200367927551e-02 1.407947205007076263e-02 4.928896948695182800e-02
1.065626525878906250e+01 1.667564582824707031e+01 -3.749927505850791931e-02 1.302726864814758301e+00 -3.787301301956176758e+00 -1.322711753845214844e+01 1.684437942504882812e+01 3.522991836071014404e-01 2.640941429138183594e+01 1.668001747131347656e+01 7.274482399225234985e-03 1.879413276910781860e-01 4.428873062133789062e-01 1.618732070922851562e+01 2.041788101196289062e-01 1.226125240325927734e+01
-4.592236503958702087e-02 -2.760479412972927094e-02 -3.558199480175971985e-02 -4.614363983273506165e-02 -5.764950066804885864e-03 -4.115523025393486023e-02 -3.841824457049369812e-02 -1.372911781072616577e-02 4.049420356750488281e-03 4.975182935595512390e-02 6.929326802492141724e-03 1.959942653775215149e-02 -4.208267852663993835e-02 -2.310252189636230469e-02 -2.862998284399509430e-02 2.998039498925209045e-02
4.193841218948364258e-01 3.224897384643554688e-02 -1.517308503389358521e-02 -5.878376364707946777e-01 -1.295819412916898727e-02 -7.419674992561340332e-01 5.396648645401000977e-01 -1.100579380989074707e+00 2.604929497465491295e-03 3.581741154193878174e-01 4.613998904824256897e-02 -1.091737270355224609e+00 -1.121340394020080566e+00 -3.899568021297454834e-01 6.270244717597961426e-02 3.097639679908752441e-01
-4.512362554669380188e-02 1.459132879972457886e-03 -4.030718654394149780e-02 -3.001254238188266754e-02 -3.333907201886177063e-02 -3.636652231216430664e-02 1.709259522613137960e-04 -3.593761846423149109e-02 3.125423192977905273e-02 -3.413903713226318359e-02 1.108434051275253296e-02 2.441225945949554443e-02 -4.394596815109252930e-02 -2.839163504540920258e-02 4.800752550363540649e-02 -3.564395383000373840e-02
8.911090850830078125e+00 -7.209032773971557617e-02 -1.107753021642565727e-03 -2.839117348194122314e-01 -8.305910825729370117e-01 8.226539194583892822e-02 -4.584896564483642578e+00 -5.139397829771041870e-02 5.331397652626037598e-01 -2.085605144500732422e+00 -4.010374471545219421e-02 -6.043270230293273926e-03 -4.716968536376953125e-02 3.705361604690551758e+00 -5.468522548675537109e+00 1.507145643234252930e+00
-1.384047791361808777e-04 8.455645292997360229e-03 -3.200896084308624268e-02 8.662777952849864960e-03 3.659719601273536682e-02 -1.599424891173839569e-02 4.507458303123712540e-03 3.486314415931701660e-02 3.913428634405136108e-03 -3.819581866264343262e-02 -3.006619215011596680e-02 -2.811472676694393158e-02 5.809828639030456543e-02 -1.399978436529636383e-02 -2.375027909874916077e-02 -1.387463323771953583e-02
4.669464007019996643e-02 1.217119768261909485e-02 1.761406846344470978e-02 2.320932224392890930e-03 3.306294791400432587e-03 2.115771360695362091e-02 -4.028350114822387695e-02 2.941640280187129974e-02 1.716900430619716644e-02 4.402912035584449768e-02 -4.483287408947944641e-02 1.277172379195690155e-02 2.101533114910125732e-02 -2.402370050549507141e-02 -1.482199039310216904e-02 -3.707649558782577515e-02
5.687452316284179688e+00 -1.805882072448730469e+01 -5.080781877040863037e-03 1.059292554855346680e+00 -3.551165580749511719e+00 1.802724456787109375e+01 2.256007766723632812e+01 -9.977876543998718262e-01 2.254297637939453125e+01 2.117984390258789062e+01 1.126973237842321396e-02 1.906072944402694702e-01 4.615401923656463623e-01 2.004515838623046875e+01 3.705011367797851562e+00 1.182002353668212891e+01
3.701968118548393250e-02 3.388490900397300720e-02 -4.560829326510429382e-02 -2.663435041904449463e-02 2.519042417407035828e-02 4.694209620356559753e-02 -3.106626868247985840e-02 7.690019905567169189e-03 -1.252471283078193665e-02 1.594638824462890625e-02 3.970558568835258484e-02 3.851905837655067444e-02 -3.219586238265037537e-02 3.094331547617912292e-02 -3.591169416904449463e-02 1.372527889907360077e-02
-3.845714405179023743e-02 -4.632421769201755524e-03 4.575348272919654846e-02 3.482034802436828613e-02 -4.706777259707450867e-02 -1.778313145041465759e-02 -2.761274948716163635e-02 -1.999232545495033264e-02 4.645253345370292664e-02 -3.198610246181488037e-02 3.418218344449996948e-03 2.602764219045639038e-02 -4.663361608982086182e-02 2.582732122391462326e-06 -6.005227565765380859e-03 -2.526969835162162781e-02
3.880313411355018616e-02 -1.109343767166137695e-02 4.852892085909843445e-02 2.671892289072275162e-04 2.885329350829124451e-02 -4.113951697945594788e-03 -4.401956498622894287e-02 1.691191829741001129e-02 7.712114602327346802e-03 3.611218929290771484e-02 2.441737428307533264e-02 3.129149228334426880e-02 -3.788362257182598114e-03 2.889555180445313454e-03 -1.653609611093997955e-02 4.901288077235221863e-02
8.369862556457519531e+00 2.062807083129882812e+01 -1.849230937659740448e-02 1.149367928504943848e+00 -3.914104700088500977e+00 1.421690940856933594e+01 3.092421340942382812e+01 -8.019983768463134766e-02 2.078996276855468750e+01 -1.706036376953125000e+01 -2.339976839721202850e-03 2.255120426416397095e-01 5.061332583427429199e-01 2.411044883728027344e+01 1.125555133819580078e+01 1.671383285522460938e+01
