-6.091539282351732254e-03 8.755016326904296875e-01 2.216775028500705957e-04 -7.601145189255475998e-03 2.866801805794239044e-03 -9.088624268770217896e-03 -4.990034997463226318e-01 -8.319960907101631165e-03 3.514030575752258301e-01 -5.561045557260513306e-02 -9.768295101821422577e-03 -3.665218246169388294e-04 2.157130278646945953e-02 -4.329424723982810974e-02 1.389215001836419106e-03 -1.454192213714122772e-02
-3.795463219285011292e-02 1.420503711700439453e+01 6.056041456758975983e-04 2.249659039080142975e-03 -1.064240839332342148e-02 -8.204184472560882568e-03 -5.463728681206703186e-03 -2.447992004454135895e-02 5.765637874603271484e+00 -1.397178135812282562e-02 -9.422568604350090027e-03 1.005767751485109329e-02 5.191276315599679947e-03 5.922462325543165207e-03 2.200079336762428284e-02 -1.154386322014033794e-03
-3.256541863083839417e-02 1.707362937927246094e+01 -3.869922459125518799e-02 -4.678989201784133911e-02 -2.337658777832984924e-02 -1.141973584890365601e-02 7.094072550535202026e-02 -2.481811679899692535e-02 6.774368762969970703e+00 -1.588057726621627808e-02 -2.036472223699092865e-02 7.436896674335002899e-03 -2.137007936835289001e-02 -5.172671377658843994e-02 -4.025678336620330811e-02 -1.459408830851316452e-02
7.597721181809902191e-03 4.506281018257141113e-01 -5.745566450059413910e-03 -1.457297615706920624e-02 -2.126059029251337051e-03 9.589444845914840698e-03 -7.601211071014404297e-01 -3.014139458537101746e-02 2.009023427963256836e-01 8.120341226458549500e-03 -1.818835362792015076e-02 4.503632895648479462e-03 1.928453147411346436e-02 -2.712951414287090302e-02 -8.782348595559597015e-05 1.612487994134426117e-02
-1.383035302162170410e+00 9.541068077087402344e+00 -7.451442480087280273e-01 1.716440543532371521e-02 1.644808530807495117e+00 -3.616505861282348633e-02 6.229781545698642731e-03 4.740660078823566437e-03 -9.347210884094238281e+00 -2.843579510226845741e-03 -4.592087864875793457e-02 2.524579048156738281e+00 3.561232239007949829e-02 -6.239071022719144821e-03 1.893386244773864746e-02 -1.773986101150512695e+00
-1.880599856376647949e+00 -1.104082775115966797e+01 2.628674209117889404e-01 -2.343472559005022049e-03 5.499008893966674805e-01 -4.497097805142402649e-02 3.429424017667770386e-02 3.759790211915969849e-02 2.511675071716308594e+01 -4.943398386240005493e-02 1.437101140618324280e-02 4.555977880954742432e-01 -4.261780157685279846e-02 3.850933164358139038e-02 2.171861194074153900e-02 4.396839737892150879e-01
1.370623826980590820e+00 8.000239372253417969e+00 -1.926862597465515137e+00 1.349625457078218460e-02 -2.367100954055786133e+00 -1.219116523861885071e-02 -2.235773764550685883e-02 -1.722363755106925964e-02 -5.120106220245361328e+00 1.130968984216451645e-02 -4.391761031001806259e-03 9.967119246721267700e-02 -2.323753945529460907e-02 -2.317955158650875092e-02 3.167552407830953598e-03 1.923283338546752930e+00
3.431482553482055664e+00 -1.500642061233520508e+00 3.116980791091918945e-01 -2.485278621315956116e-02 -9.420197457075119019e-02 -1.903643645346164703e-02 4.081986472010612488e-02 3.690269589424133301e-02 9.980015754699707031e+00 3.220232576131820679e-02 -7.218141108751296997e-03 -7.108898162841796875e-01 -2.139557898044586182e-02 -3.868837654590606689e-02 2.178343757987022400e-02 -2.422411680221557617e+00
-5.539329051971435547e-01 6.947275161743164062e+00 4.586408138275146484e+00 -4.643918573856353760e-02 -1.573155641555786133e+00 2.987175062298774719e-02 6.427479535341262817e-02 1.083267293870449066e-02 -6.579082965850830078e+00 -1.954448409378528595e-02 3.235619515180587769e-02 -1.361212849617004395e+00 -2.256335690617561340e-02 2.870849333703517914e-02 -5.408686120063066483e-03 -3.827623724937438965e-01
5.577579513192176819e-02 7.663641929626464844e+00 -3.580552637577056885e-01 3.590116649866104126e-02 2.870477199554443359e+00 -5.648955702781677246e-04 -2.537228912115097046e-02 -3.066774457693099976e-03 -2.508380889892578125e+00 2.018904685974121094e-02 -2.934327721595764160e-02 -2.840802431106567383e+00 -4.864002764225006104e-02 6.849721074104309082e-03 -5.336500331759452820e-02 3.925921022891998291e-01
1.300562322139739990e-01 4.185973167419433594e+00 -4.321143776178359985e-02 2.188703417778015137e-02 -2.416308373212814331e-01 1.129187643527984619e-03 2.667373046278953552e-02 2.401760965585708618e-02 1.438829660415649414e+00 -4.534521698951721191e-02 -2.098258771002292633e-02 -1.037822887301445007e-01 -4.536090418696403503e-02 -1.348303630948066711e-02 -2.118214592337608337e-02 7.390476018190383911e-02
-9.539873152971267700e-02 5.605022907257080078e+00 -4.258914291858673096e-02 -3.113677725195884705e-02 1.082109361886978149e-01 4.402060434222221375e-02 -1.857865788042545319e-02 -5.398457497358322144e-02 1.943142890930175781e+00 2.246899902820587158e-02 -1.912143267691135406e-02 -6.791436672210693359e-02 3.226704150438308716e-02 -9.417920373380184174e-03 -3.994069248437881470e-02 8.450316637754440308e-02
2.882885634899139404e-01 2.262981653213500977e+00 -5.267719030380249023e-01 -1.419489085674285889e-02 8.563839644193649292e-02 -4.280841350555419922e-02 8.378505706787109375e-02 -1.625013910233974457e-02 1.935234785079956055e+00 1.826076535508036613e-03 3.892207890748977661e-02 1.221895664930343628e-01 9.010182693600654602e-03 1.151297055184841156e-02 -1.857196539640426636e-02 2.447813898324966431e-01
